n_residues_total,n_residues_confident,confident_fraction,mean_plddt,compactness,hp_surf_frac,arom_surf_frac,max_hp_patch,n_hp_patches_5plus,pocket_density,max_pocket_cluster,pocket_cluster_per_100res,accession,Entry,intended_gene,gene_symbol,protac_validated,Length,n_lines_screened,mean_chronos,median_chronos,frac_essential,frac_strongly_essential,n_lines_expression,mean_log_tpm,median_log_tpm,frac_expressed,frac_high_expressed,mechanism_class,n_strands,beta_fraction,radial_cv,beta_radial_score,central_pore_score,propeller_score
473,229,0.4841437632135306,90.42510917030567,1.798084704474496,0.3561643835616438,0.1164383561643835,8,2,0.1703056768558952,5,2.1834061135371177,Q6ZWB6,Q6ZWB6,,KCTD8,False,473,1208.0,0.0048793486105005,0.0056869282521572,0.0016556291390728,0.0,1775.0,0.1898211942011267,0.0,0.0625352112676056,0.0056338028169014,,7,0.27510917030567683,0.17924286425113678,4.891135184196723,0.15696426310974845,0.7677334299576024
263,219,0.8326996197718631,88.53557077625571,1.5704606955709204,0.3524590163934426,0.0901639344262295,8,2,0.2146118721461187,14,6.392694063926941,Q6ZWI9,Q6ZWI9,,RFPL4B,False,263,1208.0,-0.0129806241659594,-0.0127289737135133,0.0008278145695364,0.0,1775.0,0.1433660078839436,0.0,0.0287323943661971,0.0118309859154929,,15,0.3835616438356164,0.6335275769233704,4.224897698974295,0.09243568115150194,0.39053129660010216
238,189,0.7941176470588235,94.3790476190476,1.2390425970097,0.287037037037037,0.0648148148148148,5,1,0.2169312169312169,31,16.402116402116402,Q712K3,Q712K3,,UBE2R2,False,238,1208.0,-0.0415569502144749,-0.033938900754058,0.0223509933774834,0.0016556291390728,1775.0,4.725677617915492,4.7428417,1.0,0.9960563380281692,,4,0.14814814814814814,0.5,0.0,0.20612241157079766,0.0
257,215,0.8365758754863813,93.4299069767442,2.050835916593837,0.2827586206896552,0.0827586206896551,6,3,0.1581395348837209,9,4.186046511627907,Q719H9,Q719H9,,KCTD1,False,257,1165.0,-0.0002559370541683,-0.001878902991311,0.0,0.0,1775.0,3.2224976278281687,3.2715483,0.9532394366197184,0.6067605633802817,,9,0.27906976744186046,0.15342043340206146,6.621909089881466,0.16939451281857598,1.121715064209371
491,98,0.1995926680244399,90.03071428571427,1.6146748598197795,0.4202898550724637,0.072463768115942,7,2,0.173469387755102,8,8.16326530612245,Q75N03,Q75N03,,CBLL1,False,491,1208.0,-0.3870564442835373,-0.3836241711157481,0.3096026490066225,0.0149006622516556,1775.0,4.568707732056338,4.6117864,1.0,0.9791549295774647,,3,0.17346938775510204,0.5,0.0,0.12468969462449057,0.0
589,176,0.298811544991511,85.14517045454545,1.8325094864424245,0.3252032520325203,0.1382113821138211,8,1,0.1875,20,11.363636363636363,Q86UZ6,Q86UZ6,,ZBTB46,False,589,1208.0,0.0368274422822743,0.0382735038065704,0.0,0.0,1775.0,1.1377297614095774,0.95473087,0.4788732394366197,0.0236619718309859,,3,0.13068181818181818,0.5,0.0,0.18118949199460124,0.0
789,550,0.697084917617237,91.23807272727274,3.9007991766535417,0.357429718875502,0.0843373493975903,18,15,0.1036363636363636,18,3.272727272727273,Q86VP1,Q86VP1,,TAX1BP1,False,789,1208.0,-0.0412482388228448,-0.0253506218434961,0.0165562913907284,0.0016556291390728,1775.0,6.351611300957747,6.3966904,1.0,0.9983098591549296,,9,0.11090909090909092,0.6220585703849792,2.593757085017781,0.14297939815397107,0.37085382697344066
759,697,0.9183135704874836,92.52634146341464,1.839527315987262,0.2384615384615384,0.0743589743589743,4,0,0.1721664275466284,28,4.017216642754662,Q13619,Q13619,,CUL4A,False,759,1208.0,-0.0378177377141801,-0.0324177690829787,0.0115894039735099,0.0024834437086092,1775.0,5.472467808788733,5.504102,1.0,0.99943661971831,,9,0.05738880918220947,0.30733728408813477,4.8673517912414,0.09154251507816856,0.4455696247404666
469,357,0.7611940298507462,92.43439775910365,1.227788846452042,0.303030303030303,0.103030303030303,4,0,0.2016806722689075,41,11.484593837535014,Q8N2H9,Q8N2H9,,PELI3,False,469,1208.0,-0.0214401507630705,-0.0208161596120923,0.0024834437086092,0.0,1775.0,2.523881606574648,2.5436766,0.9769014084507044,0.2636619718309859,,25,0.3389355742296919,0.46943244338035583,9.776787348494963,0.10384808404639387,1.015300634270225
586,551,0.940273037542662,93.56805807622504,1.386050431280789,0.2967032967032967,0.0805860805860805,12,1,0.20508166969147,44,7.985480943738657,Q8IXQ5,Q8IXQ5,,KLHL7,False,586,1208.0,-0.0412467344893061,-0.0321379999667206,0.0074503311258278,0.0,1775.0,4.908986407718309,4.953861,1.0,0.9909859154929578,,27,0.2831215970961887,0.7542080283164978,5.974024431185436,0.17776886928647329,1.0619955682216016
132,128,0.9696969696969696,95.601015625,4.703154687038293,0.4251968503937008,0.0708661417322834,14,5,0.1015625,5,3.90625,Q8IY31,Q8IY31,,IFT20,False,132,1208.0,0.0879998860557037,0.0789620584244594,0.0,0.0,1775.0,5.191502010422536,5.1919613,1.0,0.9983098591549296,,0,0.03125,0.5,0.0,0.03489946884001734,0.0
623,532,0.8539325842696629,92.0876879699248,1.2508868569708789,0.3076923076923077,0.0961538461538461,10,1,0.2424812030075188,54,10.150375939849624,Q8IY47,Q8IY47,,KBTBD2,False,623,1208.0,-0.2002438754519923,-0.1766874249836889,0.0637417218543046,0.0041390728476821,1775.0,4.88912926428169,4.8846416,1.0,0.9960563380281692,,29,0.3101503759398496,0.6737832427024841,7.536284921254915,0.1058352553458901,0.7976046390003952
1834,386,0.2104689203925845,86.7435751295337,1.85159951920567,0.4,0.0724137931034482,11,9,0.2098445595854922,15,3.886010362694301,Q8IY92,Q8IY92,,SLX4,False,1834,1208.0,-0.2699568842599652,-0.2549604542775534,0.1150662251655629,0.0008278145695364,1775.0,1.927547032169014,1.9279798,0.9188732394366196,0.0569014084507042,,4,0.06735751295336788,0.5,0.0,0.3145684788064658,0.0
498,433,0.8694779116465864,90.30224018475752,2.497693213438256,0.3399339933993399,0.0627062706270627,12,8,0.1893764434180138,32,7.390300230946882,Q8IYM9,Q8IYM9,,TRIM22,False,498,1208.0,0.0168717966643392,0.0164402860279715,0.0,0.0,1775.0,2.9415612211402817,2.5528197,0.6585915492957747,0.4608450704225352,,17,0.21016166281755197,0.47713524103164673,6.546580563736143,0.16431275521815522,1.0756866896851094
909,767,0.8437843784378438,90.7195697522816,1.4622103259717651,0.254957507082153,0.0821529745042493,6,2,0.2177314211212516,47,6.127770534550195,Q8IYU2,Q8IYU2,,HACE1,False,909,1208.0,-0.0560518636515133,-0.0520160989902156,0.0066225165562913,0.0,1775.0,2.9684581488056336,2.9744668,0.991549295774648,0.4861971830985915,,9,0.05867014341590613,0.39619868993759155,4.074822540744592,0.15865648845081518,0.6464970353747658
571,211,0.3695271453590192,92.85023696682464,3.08729633224966,0.3163841807909605,0.0564971751412429,7,5,0.1232227488151658,12,5.687203791469194,Q8IYW5,Q8IYW5,,RNF168,False,571,1208.0,-0.5406784775712687,-0.5015654829416375,0.5008278145695364,0.0894039735099337,1775.0,3.2311542468676056,3.2089465,0.9983098591549296,0.6219718309859155,,2,0.02843601895734597,0.5,0.0,0.3116483585614434,0.0
440,423,0.9613636363636364,95.0981560283688,1.3172898798485393,0.2029702970297029,0.0495049504950495,6,1,0.1891252955082742,13,3.0732860520094563,Q8N0Z6,Q8N0Z6,,TTC5,False,440,1208.0,-0.1760264771533756,-0.1683510913885107,0.0355960264900662,0.0008278145695364,1775.0,3.638730213369014,3.67832,0.99943661971831,0.8163380281690141,,6,0.1276595744680851,0.4321646988391876,2.5280040328333104,0.11511341379979916,0.2910071743191019
415,413,0.9951807228915662,96.75559322033898,1.0312943530484324,0.2527472527472527,0.0824175824175824,4,0,0.1791767554479419,53,12.832929782082324,Q8N136,Q8N136,,DAW1,False,415,1208.0,0.0568937038598001,0.0578439525231592,0.0,0.0,1775.0,0.4651929898287324,0.07809059,0.1509859154929577,0.0349295774647887,,35,0.4939467312348668,0.30974313616752625,18.837730293645606,0.3817924112437094,7.192102471169625
923,507,0.5492957746478874,90.59100591715976,1.7376642589600473,0.3624595469255663,0.0679611650485436,14,7,0.1814595660749507,14,2.7613412228796843,Q8N163,Q8N163,,CCAR2,False,923,1208.0,-0.0149813259242794,-0.0105386340113171,0.0033112582781456,0.0,1775.0,6.28198401002817,6.3197174,1.0,0.9988732394366198,,19,0.23471400394477318,0.4019920527935028,8.503304677946105,0.10849807166576952,0.9225921603436696
418,390,0.9330143540669856,95.22969230769232,1.2566468944162796,0.238095238095238,0.1058201058201058,10,1,0.1102564102564102,6,1.5384615384615383,Q8N1E6,Q8N1E6,,FBXL14,False,418,1208.0,-0.0144701521039575,-0.0041746753396798,0.0165562913907284,0.0008278145695364,1775.0,2.653696525639437,2.6609993,0.9695774647887324,0.3464788732394366,,14,0.12564102564102564,0.2951946258544922,7.7575617543355815,0.2885599720294748,2.2385218028479987
259,200,0.7722007722007722,95.88345,1.4207993952039284,0.4206349206349206,0.1111111111111111,20,1,0.195,21,10.5,Q8N2K1,Q8N2K1,,UBE2J2,False,259,1208.0,-0.3172988213553007,-0.2834997919124274,0.1473509933774834,0.0107615894039735,1775.0,5.340145509239437,5.38521,1.0,0.99943661971831,,4,0.135,0.5,0.0,0.14028220710720732,0.0
1230,1149,0.9341463414634148,89.49993907745865,1.1404637297162543,0.2611218568665377,0.0715667311411992,6,2,0.1731940818102698,14,1.2184508268059182,Q86VP6,Q86VP6,,CAND1,False,1230,1208.0,-0.3841652006242234,-0.3835319764294705,0.3302980132450331,0.0182119205298013,1775.0,6.128354646907042,6.199103,0.99943661971831,0.9983098591549296,,2,0.009573542210617928,0.5,0.0,0.20119138868780545,0.0
510,325,0.6372549019607843,93.78483076923077,1.369922788820935,0.3622448979591837,0.0765306122448979,10,2,0.2369230769230769,48,14.76923076923077,Q8N2W9,Q8N2W9,,PIAS4,False,510,1208.0,-0.1637933215186947,-0.1435451840930488,0.0306291390728476,0.0049668874172185,1775.0,3.6082072519436617,3.627315,0.99943661971831,0.8185915492957746,,12,0.2553846153846154,0.32652878761291504,6.245424243408483,0.14779479657771638,0.9230412055960949
598,425,0.7107023411371237,91.0164,1.2477346002776586,0.3184079601990049,0.0845771144278607,7,3,0.2117647058823529,40,9.411764705882351,Q8N3Y1,Q8N3Y1,,FBXW8,False,598,1208.0,-0.0231671332451478,-0.0236321349367943,0.0008278145695364,0.0,1775.0,2.837136029042253,2.8483496,0.9938028169014084,0.4061971830985915,,31,0.44,0.2887963652610779,17.398682308616124,0.1789238848685061,3.1130398302505453
690,501,0.7260869565217392,88.43007984031937,1.3393057694789747,0.3136531365313653,0.1180811808118081,9,2,0.2275449101796407,21,4.191616766467066,Q8N448,Q8N448,,LNX2,False,690,1208.0,0.0888149705640616,0.0816244387382303,0.0,0.0,1775.0,2.7380267249014083,2.6974535,0.992112676056338,0.3453521126760563,,22,0.3333333333333333,0.4064313471317291,9.758900682533254,0.14430141507301122,1.4082231780465235
479,386,0.8058455114822547,95.4173316062176,1.2352908875421122,0.3232323232323232,0.1161616161616161,8,2,0.155440414507772,14,3.6269430051813463,Q8N461,Q8N461,,FBXL16,False,479,1208.0,-0.0486301491028708,-0.0465515013145027,0.0033112582781456,0.0,1775.0,1.7855365086377464,1.5008581,0.6005633802816901,0.232112676056338,,16,0.15544041450777202,0.3723813593387604,7.5975513422053105,0.3418451513890378,2.597186088762162
442,421,0.9524886877828054,94.48491686460808,1.227201099835222,0.2718446601941747,0.1407766990291262,6,4,0.1591448931116389,18,4.275534441805226,Q8N4B4,Q8N4B4,,FBXO39,False,442,1208.0,0.0459503335855969,0.0479377520799323,0.0,0.0,1775.0,0.1824325999740845,0.0,0.0473239436619718,0.0022535211267605,,13,0.1876484560570071,0.29254427552223206,7.241734911974972,0.296710921978725,2.1487018424576148
328,283,0.8628048780487805,88.70844522968197,1.490900454512105,0.5161290322580645,0.1720430107526881,26,5,0.2720848056537102,27,9.540636042402827,Q8N4F7,Q8N4F7,,RNF175,False,328,1208.0,0.0446394006648184,0.0417881245682075,0.0,0.0,1775.0,0.577756702494648,0.06465388,0.1898591549295774,0.056338028169014,,2,0.02120141342756184,0.5,0.0,0.04006834052476744,0.0
51,41,0.803921568627451,94.44463414634146,2.768804936699043,0.5365853658536586,0.073170731707317,22,1,0.1219512195121951,2,4.878048780487805,Q8N4H5,Q8N4H5,,TOMM5,False,51,1208.0,-0.1096196976104611,-0.1097714740515805,0.0041390728476821,0.0,1775.0,7.654195186647887,7.681801,1.0,1.0,,0,0.0,0.5,0.0,0.11996164131861163,0.0
616,578,0.9383116883116884,94.255,1.423259208252653,0.298932384341637,0.1032028469750889,4,0,0.1903114186851211,25,4.325259515570934,Q8N4N3,Q8N4N3,,KLHL36,False,616,1208.0,0.1229510259785586,0.121394040241565,0.0,0.0,1775.0,3.462079234868169,3.5017831,0.9909859154929578,0.763943661971831,,29,0.2820069204152249,0.7812091708183289,6.079226626810711,0.10351723043483506,0.6293047035931494
154,152,0.987012987012987,93.96644736842104,1.2630983379678016,0.25,0.0454545454545454,5,1,0.1973684210526315,12,7.894736842105263,A0A1B0GUS4,A0A1B0GUS4,,UBE2L5,False,154,70.0,-0.1288623665303024,-0.1095805259246009,0.0714285714285714,0.0142857142857142,1775.0,0.365486807291831,0.27090564,0.0484507042253521,0.0005633802816901,,4,0.14473684210526316,0.5,0.0,0.28678917524572756,0.0
677,530,0.7828655834564254,93.62837735849055,1.058127661585462,0.3181818181818182,0.1045454545454545,6,1,0.1924528301886792,21,3.962264150943396,Q8N5D0,Q8N5D0,,WDTC1,False,677,1208.0,-0.2991638894992446,-0.2922809177783408,0.0910596026490066,0.0,1775.0,3.641178378647888,3.6806056,0.9988732394366198,0.8146478873239437,,28,0.3018867924528302,0.31850528717041016,14.808390352364608,0.13778744030393789,2.0404102016738483
433,294,0.6789838337182448,94.75979591836736,1.5655798716322535,0.3375,0.1,7,4,0.2346938775510204,22,7.482993197278912,Q8N5I2,Q8N5I2,,ARRDC1,False,433,1208.0,-0.081815319545416,-0.0825786161861015,0.0049668874172185,0.0,1775.0,4.834759828056337,4.770787,1.0,0.9419718309859156,,18,0.6428571428571429,0.33739060163497925,9.166821021999308,0.12678286097996072,1.1621957952603197
389,289,0.7429305912596401,93.71595155709342,1.162169849171358,0.2428571428571428,0.0857142857142857,3,0,0.2214532871972318,28,9.688581314878892,Q8IXJ6,Q8IXJ6,,SIRT2,False,389,1208.0,-0.1107742417627045,-0.1038742200556906,0.0124172185430463,0.0008278145695364,1775.0,4.405549483323943,4.4301915,1.0,0.9656338028169014,,9,0.15570934256055363,0.41898664832115173,3.893277238442614,0.1309807050683117,0.509944197717623
292,145,0.4965753424657534,93.25324137931035,2.192831000245643,0.396551724137931,0.1379310344827586,14,3,0.2,10,6.896551724137931,Q8IX29,Q8IX29,,FBXO16,False,292,1208.0,0.1164559856729637,0.1212441197743535,0.0,0.0,1775.0,1.901400794870986,2.0020509,0.8028169014084507,0.1307042253521126,,0,0.0,0.5,0.0,0.10455162411981853,0.0
1150,642,0.5582608695652174,90.37104361370716,1.77880623266476,0.2964824120603015,0.0628140703517587,18,5,0.1651090342679127,24,3.738317757009345,Q8IX12,Q8IX12,,CCAR1,False,1150,1208.0,-0.7510803180534483,-0.7409281140906954,0.7731788079470199,0.2094370860927152,1775.0,5.841485302704225,5.9254227,1.0,0.9988732394366198,,20,0.19626168224299065,0.4388654828071594,8.314502738745535,0.0880770442217775,0.7323168254025807
723,397,0.5491009681881052,86.21390428211586,2.6935275219363635,0.4166666666666667,0.11,20,9,0.2115869017632241,14,3.5264483627204037,Q8IWZ5,Q8IWZ5,,TRIM42,False,723,1208.0,0.0525554951191758,0.0528498767818695,0.0,0.0,1775.0,0.0083093911898591,0.0,0.0022535211267605,0.0,,15,0.2367758186397985,0.16764633357524872,10.726931415390036,0.07756091621756045,0.8319906287805837
200,178,0.89,87.75752808988764,1.7188049943450294,0.3135593220338983,0.1016949152542373,13,1,0.2191011235955056,14,7.865168539325842,Q86VX2,Q86VX2,,COMMD7,False,200,1208.0,-0.144414777488636,-0.1328435981714743,0.0124172185430463,0.0,1775.0,5.226641691825352,5.2733517,0.9988732394366198,0.992112676056338,,3,0.1797752808988764,0.5,0.0,0.14658210929201407,0.0
330,303,0.9181818181818182,97.71198019801982,1.0002221878913384,0.2396694214876033,0.0743801652892562,3,0,0.1485148514851485,20,6.6006600660066,Q86VZ2,Q86VZ2,,WDR5B,False,330,1208.0,-0.1488161434536311,-0.1416583283686461,0.0091059602649006,0.0,1775.0,2.531790859149296,2.5042086,0.9943661971830986,0.2112676056338028,,28,0.5214521452145214,0.31923845410346985,14.786692220328964,0.2959485291313911,4.376099813324941
500,458,0.916,92.57897379912664,2.6558509444510543,0.3260869565217391,0.077639751552795,9,8,0.1768558951965065,17,3.711790393013101,Q86WT6,Q86WT6,,TRIM69,False,500,1208.0,0.0016421521640419,0.0014623271549549,0.0,0.0,1775.0,3.881424933340282,3.8914678,0.992112676056338,0.8315492957746479,,17,0.18340611353711792,0.5076536536216736,6.158948326871709,0.1599546370902995,0.9851523444826715
199,193,0.9698492462311558,89.84917098445595,1.9254150090063984,0.3478260869565217,0.072463768115942,22,3,0.1917098445595854,11,5.699481865284974,Q86X83,Q86X83,,COMMD2,False,199,1208.0,-0.1230031898684909,-0.1117453388490481,0.0206953642384105,0.0,1775.0,5.13101607656338,5.148861,1.0,0.9938028169014084,,3,0.17098445595854922,0.5,0.0,0.23954443949252863,0.0
927,731,0.7885652642934197,94.93694938440493,1.5856030592003854,0.2445141065830721,0.128526645768025,6,1,0.1641586867305061,18,2.462380300957592,Q86XK2,Q86XK2,,FBXO11,False,927,1208.0,-0.1958921433859481,-0.1586781560589748,0.1531456953642384,0.0140728476821192,1775.0,5.249237646535211,5.277185,0.9983098591549296,0.9971830985915492,,69,0.32968536251709984,0.5235645771026611,24.215122880219052,0.04558423277771181,1.1038277981128004
419,282,0.6730310262529833,89.23152482269504,2.90655421203886,0.4293193717277487,0.094240837696335,23,5,0.1914893617021276,13,4.609929078014184,Q86XS8,Q86XS8,,RNF130,False,419,1208.0,0.0566170004259099,0.0556072871009661,0.0,0.0,1775.0,4.702792705864226,5.065361,0.9188732394366196,0.8828169014084507,,10,0.23049645390070922,0.43495482206344604,4.1898940569091145,0.18459691189111463,0.7734415040563566
487,433,0.8891170431211499,90.13378752886835,2.6260799325508626,0.3724832214765101,0.087248322147651,20,9,0.1755196304849884,14,3.233256351039261,Q86XT4,Q86XT4,,TRIM50,False,487,1208.0,-0.085829270006426,-0.0853190687290974,0.0033112582781456,0.0,1775.0,0.0348123397419718,0.0,0.0045070422535211,0.0016901408450704,,16,0.20323325635103925,0.4243093430995941,6.848091744648048,0.09499373888416597,0.6505258390459093
620,404,0.6516129032258065,90.6171287128713,1.3341267901520155,0.3070175438596491,0.087719298245614,13,1,0.1806930693069307,11,2.722772277227723,Q86Y01,Q86Y01,,DTX1,False,620,1208.0,-0.0358663389836409,-0.0362658498578533,0.0,0.0,1775.0,1.0582204214005635,0.30129966,0.2709859154929577,0.1059154929577464,,21,0.27722772277227725,0.24497702717781067,12.865745389255459,0.3053585583538649,3.928665464210931
1208,584,0.4834437086092715,84.68363013698631,1.971758464472779,0.3083109919571045,0.0777479892761394,12,6,0.1763698630136986,9,1.5410958904109588,Q86Y13,Q86Y13,,DZIP3,False,1208,1208.0,0.0178112597447512,0.0197957515756117,0.0016556291390728,0.0,1775.0,2.8948265530929573,2.9400916,0.979718309859155,0.468169014084507,,5,0.04965753424657534,0.5,0.0,0.07849119211001937,0.0
346,151,0.4364161849710982,85.92615894039737,2.126126034050377,0.4910714285714285,0.1517857142857142,18,3,0.23841059602649,23,15.2317880794702,Q86YJ5,Q86YJ5,,MARCHF9,False,346,1090.0,-0.385326554603029,-0.3669822365038323,0.2082568807339449,0.0110091743119266,1775.0,3.510967502912676,3.5329902,0.9819718309859156,0.7109859154929578,,2,0.07947019867549669,0.5,0.0,0.08001054725507262,0.0
1006,847,0.841948310139165,91.76639905548998,1.296053608371254,0.2560706401766004,0.0551876379690949,7,4,0.1770956316410862,12,1.4167650531286895,Q86YT6,Q86YT6,,MIB1,False,1006,1208.0,-0.2223716459597993,-0.1654735406248293,0.1556291390728476,0.0273178807947019,1775.0,4.065447423414084,4.0827026,0.99943661971831,0.9194366197183098,,32,0.1936245572609209,0.526155412197113,11.172161216726956,0.1701512999302439,1.9009577540563467
584,265,0.4537671232876712,90.78501886792452,1.4789868956492658,0.3511904761904761,0.0892857142857142,8,2,0.230188679245283,17,6.415094339622642,Q8IU81,Q8IU81,,IRF2BP1,False,584,1208.0,-0.1319930620461998,-0.1278432253550245,0.0149006622516556,0.0,1775.0,3.4773922690140844,3.477548,0.99943661971831,0.763943661971831,,8,0.2037735849056604,0.5373951196670532,2.730954829235282,0.11799279790913916,0.32223300126494625
432,305,0.7060185185185185,90.23032786885246,1.3276428180760704,0.3295454545454545,0.0909090909090909,9,3,0.1901639344262295,16,5.245901639344262,Q8IUD6,Q8IUD6,,RNF135,False,432,1208.0,-0.0293346224350948,-0.0316474650672338,0.0066225165562913,0.0,1775.0,3.248357476191549,3.5532622,0.9047887323943662,0.7183098591549296,,15,0.28524590163934427,0.6613965034484863,3.9958534830282004,0.11780152048335107,0.4707176159294163
282,251,0.8900709219858156,94.66139442231076,1.4901963299518943,0.3161290322580645,0.0774193548387096,5,2,0.2071713147410358,29,11.553784860557768,Q8IUQ4,Q8IUQ4,,SIAH1,False,282,1208.0,0.0265885922087899,0.0316679811018014,0.0223509933774834,0.0016556291390728,1775.0,4.389438934253521,4.3590713,1.0,0.9853521126760564,,11,0.3346613545816733,0.609331488609314,3.251876764198961,0.14954326780221894,0.48629627780841844
673,646,0.9598811292719168,95.88298761609909,1.343479661212703,0.2622377622377622,0.0979020979020979,5,1,0.1826625386996904,26,4.024767801857585,Q8IUR7,Q8IUR7,,ARMC8,False,673,1208.0,0.0699933299872739,0.0754287664132959,0.0,0.0,1775.0,4.7055619418591546,4.7308245,1.0,0.9949295774647888,,0,0.006191950464396285,0.5,0.0,0.2528918832237455,0.0
1022,909,0.8894324853228963,90.35113311331132,1.353792841766157,0.2442748091603053,0.0814249363867684,6,1,0.1925192519251925,12,1.32013201320132,Q8IVU3,Q8IVU3,,HERC6,False,1022,1208.0,0.0324171199227772,0.0252689686762515,0.0016556291390728,0.0,1775.0,2.120845489659155,2.0393384,0.775774647887324,0.232112676056338,,32,0.2002200220022002,0.650809109210968,8.706916278516644,0.0798483528340711,0.6952329231037143
300,173,0.5766666666666667,93.81242774566476,1.2003724110859495,0.2553191489361702,0.1382978723404255,3,0,0.2196531791907514,15,8.670520231213873,Q8IVV7,Q8IVV7,,GID4,False,300,1208.0,-0.1665413777175766,-0.1622500479700679,0.0091059602649006,0.0,1775.0,2.752630937949296,2.7543766,0.99943661971831,0.331830985915493,,8,0.4046242774566474,0.09211242198944092,6.653990152783755,0.23333270747405832,1.5525935378547564
269,158,0.587360594795539,93.63664556962026,1.1857529218956224,0.2790697674418604,0.1046511627906976,5,1,0.1962025316455696,26,16.455696202531644,Q8IW03,Q8IW03,,SIAH3,False,269,1208.0,-0.0486186740535962,-0.0471046996777891,0.0008278145695364,0.0,1775.0,0.1153624583740845,0.0,0.0377464788732394,0.0045070422535211,,9,0.4873417721518987,0.25901615619659424,5.361223773333523,0.1488235672648493,0.7978764468526107
403,335,0.8312655086848635,90.22955223880598,3.667629354997372,0.4007490636704119,0.0898876404494382,19,10,0.1701492537313433,21,6.26865671641791,Q8IWR1,Q8IWR1,,TRIM59,False,403,1208.0,0.1105998715417563,0.1135115844461052,0.0008278145695364,0.0,1775.0,3.79460866903662,3.8971243,0.9949295774647888,0.7808450704225353,,9,0.09253731343283582,0.7047168612480164,2.198534176391046,0.1371956271894601,0.3016292752274327
2517,1480,0.5880015891934843,80.78653378378378,1.3641094968697494,0.2673267326732673,0.0834512022630834,5,5,0.2351351351351351,45,3.040540540540541,Q8IWT3,Q8IWT3,,CUL9,False,2517,1208.0,-0.1596835452172655,-0.156220609163064,0.0190397350993377,0.0,1775.0,3.608222881977464,3.6809206,0.9887323943661972,0.7656338028169014,,26,0.11283783783783784,0.27541887760162354,14.988133422073123,0.14751467384323813,2.2109696132760535
1749,1536,0.8782161234991424,89.56328125,1.116460140270745,0.2535885167464115,0.0701754385964912,7,1,0.2057291666666666,47,3.059895833333333,Q8IWV7,Q8IWV7,,UBR1,False,1749,1208.0,-0.0197492508191525,-0.018225138335559,0.0041390728476821,0.0008278145695364,1775.0,3.3421418587267606,3.381959,0.9983098591549296,0.7369014084507042,,23,0.08333333333333333,0.5460414886474609,7.7168884990976965,0.043250994726168016,0.3337631037769011
1755,1531,0.8723646723646724,89.19983017635532,1.097685807858268,0.2612752721617418,0.0886469673405909,7,2,0.2005225342913128,32,2.0901371652514698,Q8IWV8,Q8IWV8,,UBR2,False,1755,1208.0,-0.1786866919184094,-0.1770025182717136,0.0256622516556291,0.0,1775.0,3.106753402253521,3.1205344,1.0,0.5932394366197183,,21,0.07707380796864795,0.5028916597366333,7.680918360879232,0.07382776381647448,0.5670650266406142
224,174,0.7767857142857143,88.43086206896552,2.027571165254291,0.3488372093023256,0.1395348837209302,8,4,0.1666666666666666,22,12.643678160919542,Q8IWZ4,Q8IWZ4,,TRIM48,False,224,74.0,-0.0908130001844241,-0.0785842075186427,0.027027027027027,0.0,1775.0,0.0936202103194366,0.0,0.0276056338028169,0.0067605633802816,,5,0.10919540229885058,0.5,0.0,0.2001691867554034,0.0
517,447,0.8646034816247582,90.3478970917226,2.2005640980846515,0.3680781758957654,0.0521172638436482,18,6,0.1565995525727069,14,3.131991051454139,Q6PJ69,Q6PJ69,,TRIM65,False,517,1208.0,-0.1265330600544018,-0.1274414259986431,0.0033112582781456,0.0,1775.0,3.806057409406197,3.8213327,0.9949295774647888,0.8845070422535212,,18,0.19686800894854586,0.5226739048957825,6.328251338212402,0.09300550156028328,0.5885621897099783
603,76,0.1260364842454394,81.5311842105263,2.5525799714529027,0.5384615384615384,0.1538461538461538,13,2,0.25,11,14.473684210526317,Q6PJ61,Q6PJ61,,FBXO46,False,603,1208.0,-0.0188756407810584,-0.0118266292471303,0.0033112582781456,0.0,1775.0,3.070926426535211,3.0629575,0.99943661971831,0.5261971830985915,,0,0.0,0.5,0.0,0.3584639087194657,0.0
355,241,0.6788732394366197,95.08543568464732,1.1266902506263776,0.2782608695652174,0.0869565217391304,6,2,0.1327800829875518,8,3.319502074688797,Q6PJ21,Q6PJ21,,SPSB3,False,355,1208.0,-0.0261606013941888,-0.0278811318725227,0.0,0.0,1775.0,4.080617738985915,4.0461154,1.0,0.9323943661971832,,14,0.34439834024896265,0.3776598572731018,6.578045173268913,0.23612386832377447,1.553233472320789
663,144,0.2171945701357466,89.71062500000001,2.405879497528076,0.3464566929133858,0.0551181102362204,9,4,0.1875,10,6.944444444444445,Q3KP66,Q3KP66,,INAVA,False,663,1208.0,-0.0694377982469004,-0.0657736009334145,0.0033112582781456,0.0,1775.0,2.17242471804338,1.73654,0.592112676056338,0.376338028169014,,0,0.0,0.5,0.0,0.5825964677104138,0.0
450,175,0.3888888888888889,83.30994285714287,2.6824023765243936,0.6,0.096551724137931,49,5,0.2571428571428571,21,12.0,Q15884,Q15884,,ENTREP1,False,450,1208.0,-0.0700318679388969,-0.0636865611037414,0.0008278145695364,0.0,1775.0,0.6927521896315493,0.2298426,0.2647887323943662,0.032112676056338,,3,0.09142857142857143,0.5,0.0,0.2241136385014582,0.0
